C,P,I,time_pred,recall_pred,P_C_ratio,score
5216,273,6,3.98,0.998,0.0523,0.2447
5216,275,6,3.98,0.998,0.0527,0.2447
5216,277,6,3.98,0.998,0.0531,0.2447
5216,279,6,3.98,0.998,0.0535,0.2447
5216,281,6,3.98,0.998,0.0539,0.2447
5216,283,6,3.98,0.998,0.0543,0.2447
5216,285,6,3.98,0.998,0.0546,0.2447
5216,287,6,3.98,0.998,0.055,0.2447
5216,289,6,3.98,0.998,0.0554,0.2447
5232,209,6,3.98,0.997,0.0399,0.2445
5232,211,6,3.98,0.997,0.0403,0.2445
5232,213,6,3.98,0.997,0.0407,0.2445
5232,215,6,3.98,0.997,0.0411,0.2445
5232,217,6,3.98,0.997,0.0415,0.2445
5232,219,6,3.98,0.997,0.0419,0.2445
5232,221,6,3.98,0.997,0.0422,0.2445
5232,223,6,3.98,0.997,0.0426,0.2445
5232,225,6,3.98,0.997,0.043,0.2445
5232,227,6,3.98,0.997,0.0434,0.2445
5232,229,6,3.98,0.997,0.0438,0.2445
5232,231,6,3.98,0.997,0.0442,0.2445
5232,233,6,3.98,0.997,0.0445,0.2445
5232,235,6,3.98,0.997,0.0449,0.2445
5232,237,6,3.98,0.997,0.0453,0.2445
5232,239,6,3.98,0.997,0.0457,0.2445
5232,241,6,3.98,0.998,0.0461,0.2447
5232,243,6,3.98,0.998,0.0464,0.2447
5232,245,6,3.98,0.998,0.0468,0.2447
5232,247,6,3.98,0.998,0.0472,0.2447
5232,249,6,3.98,0.998,0.0476,0.2447
5232,251,6,3.98,0.998,0.048,0.2447
5232,253,6,3.98,0.998,0.0484,0.2447
5232,255,6,3.98,0.998,0.0487,0.2447
5232,257,6,3.98,0.998,0.0491,0.2447
5232,259,6,3.98,0.998,0.0495,0.2447
5232,261,6,3.98,0.998,0.0499,0.2447
5232,263,6,3.98,0.998,0.0503,0.2447
5232,265,6,3.98,0.998,0.0506,0.2447
5232,267,6,3.98,0.998,0.051,0.2447
5232,269,6,3.98,0.998,0.0514,0.2447
5232,271,6,3.98,0.998,0.0518,0.2447
5232,273,6,3.98,0.998,0.0522,0.2447
5232,275,6,3.98,0.998,0.0526,0.2447
5232,277,6,3.98,0.998,0.0529,0.2447
5232,279,6,3.98,0.998,0.0533,0.2447
5232,281,6,3.98,0.998,0.0537,0.2447
5232,283,6,3.98,0.998,0.0541,0.2447
5232,285,6,3.98,0.998,0.0545,0.2447
5232,287,6,3.98,0.998,0.0549,0.2447
5232,289,6,3.98,0.998,0.0552,0.2447
5248,209,6,3.98,0.997,0.0398,0.2445
5248,211,6,3.98,0.997,0.0402,0.2445
5248,213,6,3.98,0.997,0.0406,0.2445
5248,215,6,3.98,0.997,0.041,0.2445
5248,217,6,3.98,0.997,0.0413,0.2445
5248,219,6,3.98,0.997,0.0417,0.2445
5248,221,6,3.98,0.997,0.0421,0.2445
5248,223,6,3.98,0.997,0.0425,0.2445
5248,225,6,3.98,0.997,0.0429,0.2445
5248,227,6,3.98,0.997,0.0433,0.2445
5248,229,6,3.98,0.997,0.0436,0.2445
5248,231,6,3.98,0.997,0.044,0.2445
5248,233,6,3.98,0.997,0.0444,0.2445
5248,235,6,3.98,0.997,0.0448,0.2445
5248,237,6,3.98,0.997,0.0452,0.2445
5248,239,6,3.98,0.997,0.0455,0.2445
5248,241,6,3.98,0.998,0.0459,0.2447
5248,243,6,3.98,0.998,0.0463,0.2447
5248,245,6,3.98,0.998,0.0467,0.2447
5248,247,6,3.98,0.998,0.0471,0.2447
5248,249,6,3.98,0.998,0.0474,0.2447
5248,251,6,3.98,0.998,0.0478,0.2447
5248,253,6,3.98,0.998,0.0482,0.2447
5248,255,6,3.98,0.998,0.0486,0.2447
5248,257,6,3.98,0.998,0.049,0.2447
5248,259,6,3.98,0.998,0.0494,0.2447
5248,261,6,3.98,0.998,0.0497,0.2447
5248,263,6,3.98,0.998,0.0501,0.2447
5248,265,6,3.98,0.998,0.0505,0.2447
5248,267,6,3.98,0.998,0.0509,0.2447
5248,269,6,3.98,0.998,0.0513,0.2447
5248,271,6,3.98,0.998,0.0516,0.2447
5248,273,6,3.98,0.998,0.052,0.2447
5248,275,6,3.98,0.998,0.0524,0.2447
5248,277,6,3.98,0.998,0.0528,0.2447
5248,279,6,3.98,0.998,0.0532,0.2447
5248,281,6,3.98,0.998,0.0535,0.2447
5248,283,6,3.98,0.998,0.0539,0.2447
5248,285,6,3.98,0.998,0.0543,0.2447
5248,287,6,3.98,0.998,0.0547,0.2447
5248,289,6,3.98,0.998,0.0551,0.2447
5264,209,6,3.98,0.997,0.0397,0.2445
5264,211,6,3.98,0.997,0.0401,0.2445
5264,213,6,3.98,0.997,0.0405,0.2445
5264,215,6,3.98,0.997,0.0408,0.2445
5264,217,6,3.98,0.997,0.0412,0.2445
5264,219,6,3.98,0.997,0.0416,0.2445
5264,221,6,3.98,0.997,0.042,0.2445
5264,223,6,3.98,0.997,0.0424,0.2445
5264,225,6,3.98,0.997,0.0427,0.2445
5264,227,6,3.98,0.997,0.0431,0.2445
5264,229,6,3.98,0.997,0.0435,0.2445
5264,231,6,3.98,0.997,0.0439,0.2445
5264,233,6,3.98,0.997,0.0443,0.2445
5264,235,6,3.98,0.997,0.0446,0.2445
5264,237,6,3.98,0.997,0.045,0.2445
5264,239,6,3.98,0.997,0.0454,0.2445
5264,241,6,3.98,0.998,0.0458,0.2447
5264,243,6,3.98,0.998,0.0462,0.2447
5264,245,6,3.98,0.998,0.0465,0.2447
5264,247,6,3.98,0.998,0.0469,0.2447
5264,249,6,3.98,0.998,0.0473,0.2447
5264,251,6,3.98,0.998,0.0477,0.2447
5264,253,6,3.98,0.998,0.0481,0.2447
5264,255,6,3.98,0.998,0.0484,0.2447
5264,257,6,3.98,0.998,0.0488,0.2447
5264,259,6,3.98,0.998,0.0492,0.2447
5264,261,6,3.98,0.998,0.0496,0.2447
5264,263,6,3.98,0.998,0.05,0.2447
5264,265,6,3.98,0.998,0.0503,0.2447
5264,267,6,3.98,0.998,0.0507,0.2447
5264,269,6,3.98,0.998,0.0511,0.2447
5264,271,6,3.98,0.998,0.0515,0.2447
5264,273,6,3.98,0.998,0.0519,0.2447
5264,275,6,3.98,0.998,0.0522,0.2447
5264,277,6,3.98,0.998,0.0526,0.2447
5264,279,6,3.98,0.998,0.053,0.2447
5264,281,6,3.98,0.998,0.0534,0.2447
5264,283,6,3.98,0.998,0.0538,0.2447
5264,285,6,3.98,0.998,0.0541,0.2447
5264,287,6,3.98,0.998,0.0545,0.2447
5264,289,6,3.98,0.998,0.0549,0.2447
5280,209,6,3.98,0.997,0.0396,0.2445
5280,211,6,3.98,0.997,0.04,0.2445
5280,213,6,3.98,0.997,0.0403,0.2445
5280,215,6,3.98,0.997,0.0407,0.2445
5280,217,6,3.98,0.997,0.0411,0.2445
5280,219,6,3.98,0.997,0.0415,0.2445
5280,221,6,3.98,0.997,0.0419,0.2445
5280,223,6,3.98,0.997,0.0422,0.2445
5280,225,6,3.98,0.997,0.0426,0.2445
5280,227,6,3.98,0.997,0.043,0.2445
5280,229,6,3.98,0.997,0.0434,0.2445
5280,231,6,3.98,0.997,0.0437,0.2445
5280,233,6,3.98,0.997,0.0441,0.2445
5280,235,6,3.98,0.997,0.0445,0.2445
5280,237,6,3.98,0.997,0.0449,0.2445
5280,239,6,3.98,0.997,0.0453,0.2445
5280,241,6,3.98,0.998,0.0456,0.2447
5280,243,6,3.98,0.998,0.046,0.2447
5280,245,6,3.98,0.998,0.0464,0.2447
5280,247,6,3.98,0.998,0.0468,0.2447
5280,249,6,3.98,0.998,0.0472,0.2447
5280,251,6,3.98,0.998,0.0475,0.2447
5280,253,6,3.98,0.998,0.0479,0.2447
5280,255,6,3.98,0.998,0.0483,0.2447
5280,257,6,3.98,0.998,0.0487,0.2447
5280,259,6,3.98,0.998,0.0491,0.2447
5280,261,6,3.98,0.998,0.0494,0.2447
5280,263,6,3.98,0.998,0.0498,0.2447
5280,265,6,3.98,0.998,0.0502,0.2447
5280,267,6,3.98,0.998,0.0506,0.2447
5280,269,6,3.98,0.998,0.0509,0.2447
5280,271,6,3.98,0.998,0.0513,0.2447
5280,273,6,3.98,0.998,0.0517,0.2447
5280,275,6,3.98,0.998,0.0521,0.2447
5280,277,6,3.98,0.998,0.0525,0.2447
5280,279,6,3.98,0.998,0.0528,0.2447
5280,281,6,3.98,0.998,0.0532,0.2447
5280,283,6,3.98,0.998,0.0536,0.2447
5280,285,6,3.98,0.998,0.054,0.2447
5280,287,6,3.98,0.998,0.0544,0.2447
5280,289,6,3.98,0.998,0.0547,0.2447
5296,209,6,3.98,0.997,0.0395,0.2445
5296,211,6,3.98,0.997,0.0398,0.2445
5296,213,6,3.98,0.997,0.0402,0.2445
5296,215,6,3.98,0.997,0.0406,0.2445
5296,217,6,3.98,0.997,0.041,0.2445
5296,219,6,3.98,0.997,0.0414,0.2445
5296,221,6,3.98,0.997,0.0417,0.2445
5296,223,6,3.98,0.997,0.0421,0.2445
5296,225,6,3.98,0.997,0.0425,0.2445
5296,227,6,3.98,0.997,0.0429,0.2445
5296,229,6,3.98,0.997,0.0432,0.2445
5296,231,6,3.98,0.997,0.0436,0.2445
5296,233,6,3.98,0.997,0.044,0.2445
5296,235,6,3.98,0.997,0.0444,0.2445
5296,237,6,3.98,0.997,0.0448,0.2445
5296,239,6,3.98,0.997,0.0451,0.2445
5296,241,6,3.98,0.998,0.0455,0.2447
5296,243,6,3.98,0.998,0.0459,0.2447
5296,245,6,3.98,0.998,0.0463,0.2447
5296,247,6,3.98,0.998,0.0466,0.2447
5296,249,6,3.98,0.998,0.047,0.2447
5296,251,6,3.98,0.998,0.0474,0.2447
5296,253,6,3.98,0.998,0.0478,0.2447
5296,255,6,3.98,0.998,0.0481,0.2447
5296,257,6,3.98,0.998,0.0485,0.2447
5296,259,6,3.98,0.998,0.0489,0.2447
5296,261,6,3.98,0.998,0.0493,0.2447
5296,263,6,3.98,0.998,0.0497,0.2447
5296,265,6,3.98,0.998,0.05,0.2447
5296,267,6,3.98,0.998,0.0504,0.2447
5296,269,6,3.98,0.998,0.0508,0.2447
5296,271,6,3.98,0.998,0.0512,0.2447
5296,273,6,3.98,0.998,0.0515,0.2447
5296,275,6,3.98,0.998,0.0519,0.2447
5296,277,6,3.98,0.998,0.0523,0.2447
5296,279,6,3.98,0.998,0.0527,0.2447
5296,281,6,3.98,0.998,0.0531,0.2447
5296,283,6,3.98,0.998,0.0534,0.2447
5296,285,6,3.98,0.998,0.0538,0.2447
5296,287,6,3.98,0.998,0.0542,0.2447
5296,289,6,3.98,0.998,0.0546,0.2447
5312,209,6,3.98,0.997,0.0393,0.2445
5312,211,6,3.98,0.997,0.0397,0.2445
5312,213,6,3.98,0.997,0.0401,0.2445
5312,215,6,3.98,0.997,0.0405,0.2445
5312,217,6,3.98,0.997,0.0409,0.2445
5312,219,6,3.98,0.997,0.0412,0.2445
5312,221,6,3.98,0.997,0.0416,0.2445
5312,223,6,3.98,0.997,0.042,0.2445
5312,225,6,3.98,0.997,0.0424,0.2445
5312,227,6,3.98,0.997,0.0427,0.2445
5312,229,6,3.98,0.997,0.0431,0.2445
5312,231,6,3.98,0.997,0.0435,0.2445
5312,233,6,3.98,0.997,0.0439,0.2445
5312,235,6,3.98,0.997,0.0442,0.2445
5312,237,6,3.98,0.997,0.0446,0.2445
5312,239,6,3.98,0.997,0.045,0.2445
5312,241,6,3.98,0.998,0.0454,0.2447
5312,243,6,3.98,0.998,0.0457,0.2447
5312,245,6,3.98,0.998,0.0461,0.2447
5312,247,6,3.98,0.998,0.0465,0.2447
5312,249,6,3.98,0.998,0.0469,0.2447
5312,251,6,3.98,0.998,0.0473,0.2447
5312,253,6,3.98,0.998,0.0476,0.2447
5312,255,6,3.98,0.998,0.048,0.2447
5312,257,6,3.98,0.998,0.0484,0.2447
5312,259,6,3.98,0.998,0.0488,0.2447
5312,261,6,3.98,0.998,0.0491,0.2447
5312,263,6,3.98,0.998,0.0495,0.2447
5312,265,6,3.98,0.998,0.0499,0.2447
5312,267,6,3.98,0.998,0.0503,0.2447
5312,269,6,3.98,0.998,0.0506,0.2447
5312,271,6,3.98,0.998,0.051,0.2447
5312,273,6,3.98,0.998,0.0514,0.2447
5312,275,6,3.98,0.998,0.0518,0.2447
5312,277,6,3.98,0.998,0.0521,0.2447
5312,279,6,3.98,0.998,0.0525,0.2447
5312,281,6,3.98,0.998,0.0529,0.2447
5312,283,6,3.98,0.998,0.0533,0.2447
5312,285,6,3.98,0.998,0.0537,0.2447
5312,287,6,3.98,0.998,0.054,0.2447
5312,289,6,3.98,0.998,0.0544,0.2447
5328,209,6,3.98,0.997,0.0392,0.2445
5328,211,6,3.98,0.997,0.0396,0.2445
5328,213,6,3.98,0.997,0.04,0.2445
5328,215,6,3.98,0.997,0.0404,0.2445
5328,217,6,3.98,0.997,0.0407,0.2445
5328,219,6,3.98,0.997,0.0411,0.2445
5328,221,6,3.98,0.997,0.0415,0.2445
5328,223,6,3.98,0.997,0.0419,0.2445
5328,225,6,3.98,0.997,0.0422,0.2445
5328,227,6,3.98,0.997,0.0426,0.2445
5328,229,6,3.98,0.997,0.043,0.2445
5328,231,6,3.98,0.997,0.0434,0.2445
5328,233,6,3.98,0.997,0.0437,0.2445
5328,235,6,3.98,0.997,0.0441,0.2445
5328,237,6,3.98,0.997,0.0445,0.2445
5328,239,6,3.98,0.997,0.0449,0.2445
5328,241,6,3.98,0.998,0.0452,0.2447
5328,243,6,3.98,0.998,0.0456,0.2447
5328,245,6,3.98,0.998,0.046,0.2447
5328,247,6,3.98,0.998,0.0464,0.2447
5328,249,6,3.98,0.998,0.0467,0.2447
5328,251,6,3.98,0.998,0.0471,0.2447
5328,253,6,3.98,0.998,0.0475,0.2447
5328,255,6,3.98,0.998,0.0479,0.2447
5328,257,6,3.98,0.998,0.0482,0.2447
5328,259,6,3.98,0.998,0.0486,0.2447
5328,261,6,3.98,0.998,0.049,0.2447
5328,263,6,3.98,0.998,0.0494,0.2447
5328,265,6,3.98,0.998,0.0497,0.2447
5328,267,6,3.98,0.998,0.0501,0.2447
5328,269,6,3.98,0.998,0.0505,0.2447
5328,271,6,3.98,0.998,0.0509,0.2447
5328,273,6,3.98,0.998,0.0512,0.2447
5328,275,6,3.98,0.998,0.0516,0.2447
5328,277,6,3.98,0.998,0.052,0.2447
5328,279,6,3.98,0.998,0.0524,0.2447
5328,281,6,3.98,0.998,0.0527,0.2447
5328,283,6,3.98,0.998,0.0531,0.2447
5328,285,6,3.98,0.998,0.0535,0.2447
5328,287,6,3.98,0.998,0.0539,0.2447
5328,289,6,3.98,0.998,0.0542,0.2447
5344,209,6,3.98,0.997,0.0391,0.2445
5344,211,6,3.98,0.997,0.0395,0.2445
5344,213,6,3.98,0.997,0.0399,0.2445
5344,215,6,3.98,0.997,0.0402,0.2445
5344,217,6,3.98,0.997,0.0406,0.2445
5344,219,6,3.98,0.997,0.041,0.2445
5344,221,6,3.98,0.997,0.0414,0.2445
5344,223,6,3.98,0.997,0.0417,0.2445
5344,225,6,3.98,0.997,0.0421,0.2445
5344,227,6,3.98,0.997,0.0425,0.2445
5344,229,6,3.98,0.997,0.0429,0.2445
5344,231,6,3.98,0.997,0.0432,0.2445
5344,233,6,3.98,0.997,0.0436,0.2445
5344,235,6,3.98,0.997,0.044,0.2445
5344,237,6,3.98,0.997,0.0443,0.2445
5344,239,6,3.98,0.997,0.0447,0.2445
5344,241,6,3.98,0.998,0.0451,0.2447
5344,243,6,3.98,0.998,0.0455,0.2447
5344,245,6,3.98,0.998,0.0458,0.2447
5344,247,6,3.98,0.998,0.0462,0.2447
5344,249,6,3.98,0.998,0.0466,0.2447
5344,251,6,3.98,0.998,0.047,0.2447
5344,253,6,3.98,0.998,0.0473,0.2447
5344,255,6,3.98,0.998,0.0477,0.2447
5344,257,6,3.98,0.998,0.0481,0.2447
5344,259,6,3.98,0.998,0.0485,0.2447
5344,261,6,3.98,0.998,0.0488,0.2447
5344,263,6,3.98,0.998,0.0492,0.2447
5344,265,6,3.98,0.998,0.0496,0.2447
5344,267,6,3.98,0.998,0.05,0.2447
5344,269,6,3.98,0.998,0.0503,0.2447
5344,271,6,3.98,0.998,0.0507,0.2447
5344,273,6,3.98,0.998,0.0511,0.2447
5344,275,6,3.98,0.998,0.0515,0.2447
5344,277,6,3.98,0.998,0.0518,0.2447
5344,279,6,3.98,0.998,0.0522,0.2447
5344,281,6,3.98,0.998,0.0526,0.2447
5344,283,6,3.98,0.998,0.053,0.2447
5344,285,6,3.98,0.998,0.0533,0.2447
5344,287,6,3.98,0.998,0.0537,0.2447
5344,289,6,3.98,0.998,0.0541,0.2447
5360,209,6,3.98,0.997,0.039,0.2445
5360,211,6,3.98,0.997,0.0394,0.2445
5360,213,6,3.98,0.997,0.0397,0.2445
5360,215,6,3.98,0.997,0.0401,0.2445
5360,217,6,3.98,0.997,0.0405,0.2445
5360,219,6,3.98,0.997,0.0409,0.2445
5360,221,6,3.98,0.997,0.0412,0.2445
5360,223,6,3.98,0.997,0.0416,0.2445
5360,225,6,3.98,0.997,0.042,0.2445
5360,227,6,3.98,0.997,0.0424,0.2445
5360,229,6,3.98,0.997,0.0427,0.2445
5360,231,6,3.98,0.997,0.0431,0.2445
5360,233,6,3.98,0.997,0.0435,0.2445
5360,235,6,3.98,0.997,0.0438,0.2445
5360,237,6,3.98,0.997,0.0442,0.2445
5360,239,6,3.98,0.997,0.0446,0.2445
5360,241,6,3.98,0.998,0.045,0.2447
5360,243,6,3.98,0.998,0.0453,0.2447
5360,245,6,3.98,0.998,0.0457,0.2447
5360,247,6,3.98,0.998,0.0461,0.2447
5360,249,6,3.98,0.998,0.0465,0.2447
5360,251,6,3.98,0.998,0.0468,0.2447
5360,253,6,3.98,0.998,0.0472,0.2447
5360,255,6,3.98,0.998,0.0476,0.2447
5360,257,6,3.98,0.998,0.0479,0.2447
5360,259,6,3.98,0.998,0.0483,0.2447
5360,261,6,3.98,0.998,0.0487,0.2447
5360,263,6,3.98,0.998,0.0491,0.2447
5360,265,6,3.98,0.998,0.0494,0.2447
5360,267,6,3.98,0.998,0.0498,0.2447
5360,269,6,3.98,0.998,0.0502,0.2447
5360,271,6,3.98,0.998,0.0506,0.2447
5360,273,6,3.98,0.998,0.0509,0.2447
5360,275,6,3.98,0.998,0.0513,0.2447
5360,277,6,3.98,0.998,0.0517,0.2447
5360,279,6,3.98,0.998,0.0521,0.2447
5360,281,6,3.98,0.998,0.0524,0.2447
5360,283,6,3.98,0.998,0.0528,0.2447
5360,285,6,3.98,0.998,0.0532,0.2447
5360,287,6,3.98,0.998,0.0535,0.2447
5360,289,6,3.98,0.998,0.0539,0.2447
5376,209,6,3.98,0.997,0.0389,0.2445
5376,211,6,3.98,0.997,0.0392,0.2445
5376,213,6,3.98,0.997,0.0396,0.2445
5376,215,6,3.98,0.997,0.04,0.2445
5376,217,6,3.98,0.997,0.0404,0.2445
5376,219,6,3.98,0.997,0.0407,0.2445
5376,221,6,3.98,0.997,0.0411,0.2445
5376,223,6,3.98,0.997,0.0415,0.2445
5376,225,6,3.98,0.997,0.0419,0.2445
5376,227,6,3.98,0.997,0.0422,0.2445
5376,229,6,3.98,0.997,0.0426,0.2445
5376,231,6,3.98,0.997,0.043,0.2445
5376,233,6,3.98,0.997,0.0433,0.2445
5376,235,6,3.98,0.997,0.0437,0.2445
5376,237,6,3.98,0.997,0.0441,0.2445
5376,239,6,3.98,0.997,0.0445,0.2445
5376,241,6,3.98,0.998,0.0448,0.2447
5376,243,6,3.98,0.998,0.0452,0.2447
5376,245,6,3.98,0.998,0.0456,0.2447
5376,247,6,3.98,0.998,0.0459,0.2447
5376,249,6,3.98,0.998,0.0463,0.2447
5376,251,6,3.98,0.998,0.0467,0.2447
5376,253,6,3.98,0.998,0.0471,0.2447
5376,255,6,3.98,0.998,0.0474,0.2447
5376,257,6,3.98,0.998,0.0478,0.2447
5376,259,6,3.98,0.998,0.0482,0.2447
5376,261,6,3.98,0.998,0.0485,0.2447
5376,263,6,3.98,0.998,0.0489,0.2447
5376,265,6,3.98,0.998,0.0493,0.2447
5376,267,6,3.98,0.998,0.0497,0.2447
5376,269,6,3.98,0.998,0.05,0.2447
5376,271,6,3.98,0.998,0.0504,0.2447
5376,273,6,3.98,0.998,0.0508,0.2447
5376,275,6,3.98,0.998,0.0512,0.2447
5376,277,6,3.98,0.998,0.0515,0.2447
5376,279,6,3.98,0.998,0.0519,0.2447
5376,281,6,3.98,0.998,0.0523,0.2447
5376,283,6,3.98,0.998,0.0526,0.2447
5376,285,6,3.98,0.998,0.053,0.2447
5376,287,6,3.98,0.998,0.0534,0.2447
5376,289,6,3.98,0.998,0.0538,0.2447
5392,209,6,3.98,0.997,0.0388,0.2445
5392,211,6,3.98,0.997,0.0391,0.2445
5392,213,6,3.98,0.997,0.0395,0.2445
5392,215,6,3.98,0.997,0.0399,0.2445
5392,217,6,3.98,0.997,0.0402,0.2445
5392,219,6,3.98,0.997,0.0406,0.2445
5392,221,6,3.98,0.997,0.041,0.2445
5392,223,6,3.98,0.997,0.0414,0.2445
5392,225,6,3.98,0.997,0.0417,0.2445
5392,227,6,3.98,0.997,0.0421,0.2445
5392,229,6,3.98,0.997,0.0425,0.2445
5392,231,6,3.98,0.997,0.0428,0.2445
5392,233,6,3.98,0.997,0.0432,0.2445
5392,235,6,3.98,0.997,0.0436,0.2445
5392,237,6,3.98,0.997,0.044,0.2445
5392,239,6,3.98,0.997,0.0443,0.2445
5392,241,6,3.98,0.998,0.0447,0.2447
5392,243,6,3.98,0.998,0.0451,0.2447
5392,245,6,3.98,0.998,0.0454,0.2447
5392,247,6,3.98,0.998,0.0458,0.2447
5392,249,6,3.98,0.998,0.0462,0.2447
5392,251,6,3.98,0.998,0.0466,0.2447
5392,253,6,3.98,0.998,0.0469,0.2447
5392,255,6,3.98,0.998,0.0473,0.2447
5392,257,6,3.98,0.998,0.0477,0.2447
5392,259,6,3.98,0.998,0.048,0.2447
5392,261,6,3.98,0.998,0.0484,0.2447
5392,263,6,3.98,0.998,0.0488,0.2447
5392,265,6,3.98,0.998,0.0491,0.2447
5392,267,6,3.98,0.998,0.0495,0.2447
5392,269,6,3.98,0.998,0.0499,0.2447
5392,271,6,3.98,0.998,0.0503,0.2447
5392,273,6,3.98,0.998,0.0506,0.2447
5392,275,6,3.98,0.998,0.051,0.2447
5392,277,6,3.98,0.998,0.0514,0.2447
5392,279,6,3.98,0.998,0.0517,0.2447
5392,281,6,3.98,0.998,0.0521,0.2447
5392,283,6,3.98,0.998,0.0525,0.2447
5392,285,6,3.98,0.998,0.0529,0.2447
5392,287,6,3.98,0.998,0.0532,0.2447
5392,289,6,3.98,0.998,0.0536,0.2447
5408,209,6,3.98,0.997,0.0386,0.2445
5408,211,6,3.98,0.997,0.039,0.2445
5408,213,6,3.98,0.997,0.0394,0.2445
5408,215,6,3.98,0.997,0.0398,0.2445
5408,217,6,3.98,0.997,0.0401,0.2445
5408,219,6,3.98,0.997,0.0405,0.2445
5408,221,6,3.98,0.997,0.0409,0.2445
5408,223,6,3.98,0.997,0.0412,0.2445
5408,225,6,3.98,0.997,0.0416,0.2445
5408,227,6,3.98,0.997,0.042,0.2445
5408,229,6,3.98,0.997,0.0423,0.2445
5408,231,6,3.98,0.997,0.0427,0.2445
5408,233,6,3.98,0.997,0.0431,0.2445
5408,235,6,3.98,0.997,0.0435,0.2445
5408,237,6,3.98,0.997,0.0438,0.2445
5408,239,6,3.98,0.997,0.0442,0.2445
5408,241,6,3.98,0.998,0.0446,0.2447
5408,243,6,3.98,0.998,0.0449,0.2447
5408,245,6,3.98,0.998,0.0453,0.2447
5408,247,6,3.98,0.998,0.0457,0.2447
5408,249,6,3.98,0.998,0.046,0.2447
5408,251,6,3.98,0.998,0.0464,0.2447
5408,253,6,3.98,0.998,0.0468,0.2447
5408,255,6,3.98,0.998,0.0472,0.2447
5408,257,6,3.98,0.998,0.0475,0.2447
5408,259,6,3.98,0.998,0.0479,0.2447
5408,261,6,3.98,0.998,0.0483,0.2447
5408,263,6,3.98,0.998,0.0486,0.2447
5408,265,6,3.98,0.998,0.049,0.2447
5408,267,6,3.98,0.998,0.0494,0.2447
5408,269,6,3.98,0.998,0.0497,0.2447
5408,271,6,3.98,0.998,0.0501,0.2447
5408,273,6,3.98,0.998,0.0505,0.2447
5408,275,6,3.98,0.998,0.0509,0.2447
5408,277,6,3.98,0.998,0.0512,0.2447
5408,279,6,3.98,0.998,0.0516,0.2447
5408,281,6,3.98,0.998,0.052,0.2447
5408,283,6,3.98,0.998,0.0523,0.2447
5408,285,6,3.98,0.998,0.0527,0.2447
5408,287,6,3.98,0.998,0.0531,0.2447
5408,289,6,3.98,0.998,0.0534,0.2447
5424,209,6,3.98,0.997,0.0385,0.2445
5424,211,6,3.98,0.997,0.0389,0.2445
5424,213,6,3.98,0.997,0.0393,0.2445
5424,215,6,3.98,0.997,0.0396,0.2445
5424,217,6,3.98,0.997,0.04,0.2445
5424,219,6,3.98,0.997,0.0404,0.2445
5424,221,6,3.98,0.997,0.0407,0.2445
5424,223,6,3.98,0.997,0.0411,0.2445
5424,225,6,3.98,0.997,0.0415,0.2445
5424,227,6,3.98,0.997,0.0419,0.2445
5424,229,6,3.98,0.997,0.0422,0.2445
5424,231,6,3.98,0.997,0.0426,0.2445
5424,233,6,3.98,0.997,0.043,0.2445
5424,235,6,3.98,0.997,0.0433,0.2445
5424,237,6,3.98,0.997,0.0437,0.2445
5424,239,6,3.98,0.997,0.0441,0.2445
5424,241,6,3.98,0.998,0.0444,0.2447
5424,243,6,3.98,0.998,0.0448,0.2447
5424,245,6,3.98,0.998,0.0452,0.2447
5424,247,6,3.98,0.998,0.0455,0.2447
5424,249,6,3.98,0.998,0.0459,0.2447
5424,251,6,3.98,0.998,0.0463,0.2447
5424,253,6,3.98,0.998,0.0466,0.2447
5424,255,6,3.98,0.998,0.047,0.2447
5424,257,6,3.98,0.998,0.0474,0.2447
5424,259,6,3.98,0.998,0.0478,0.2447
5424,261,6,3.98,0.998,0.0481,0.2447
5424,263,6,3.98,0.998,0.0485,0.2447
5424,265,6,3.98,0.998,0.0489,0.2447
5424,267,6,3.98,0.998,0.0492,0.2447
5424,269,6,3.98,0.998,0.0496,0.2447
5424,271,6,3.98,0.998,0.05,0.2447
5424,273,6,3.98,0.998,0.0503,0.2447
5424,275,6,3.98,0.998,0.0507,0.2447
5424,277,6,3.98,0.998,0.0511,0.2447
5424,279,6,3.98,0.998,0.0514,0.2447
5424,281,6,3.98,0.998,0.0518,0.2447
5424,283,6,3.98,0.998,0.0522,0.2447
5424,285,6,3.98,0.998,0.0525,0.2447
5424,287,6,3.98,0.998,0.0529,0.2447
5424,289,6,3.98,0.998,0.0533,0.2447
5440,209,6,3.98,0.997,0.0384,0.2445
5440,211,6,3.98,0.997,0.0388,0.2445
5440,213,6,3.98,0.997,0.0392,0.2445
5440,215,6,3.98,0.997,0.0395,0.2445
5440,217,6,3.98,0.997,0.0399,0.2445
5440,219,6,3.98,0.997,0.0403,0.2445
5440,221,6,3.98,0.997,0.0406,0.2445
5440,223,6,3.98,0.997,0.041,0.2445
5440,225,6,3.98,0.997,0.0414,0.2445
5440,227,6,3.98,0.997,0.0417,0.2445
5440,229,6,3.98,0.997,0.0421,0.2445
5440,231,6,3.98,0.997,0.0425,0.2445
5440,233,6,3.98,0.997,0.0428,0.2445
5440,235,6,3.98,0.997,0.0432,0.2445
5440,237,6,3.98,0.997,0.0436,0.2445
5440,239,6,3.98,0.997,0.0439,0.2445
5440,241,6,3.98,0.998,0.0443,0.2447
5440,243,6,3.98,0.998,0.0447,0.2447
5440,245,6,3.98,0.998,0.045,0.2447
